979|20190623T162109+0100|6f6c7474-fa8e-41db-8464-97c28665a943|17|3
366|20190623T162109+0100|12328033-f498-4121-aefa-53cc23216dc7|47|7
648|20190623T162109+0100|c12df3ec-d2e9-4b6c-afaf-e3b610c96f9c|15|3
99|20190623T162109+0100|c6c5e27f-6fc8-459e-b5e9-7d7841555d30|43|1
777|20190623T162109+0100|59c8d763-2177-493f-88f7-b85a3ff51b88|61|4
653|20190623T162109+0100|fb1501a0-569a-4ef0-8a91-7808ceb66803|67|9
272|20190623T162109+0100|532efd0f-e10f-4b2f-81df-db7e27a7c235|70|1
659|20190623T162109+0100|d2ad7ee6-eb6d-4606-af63-e58712150e0b|96|3
415|20190623T162109+0100|e5eac8cd-a39a-4211-b293-8c17901cda76|38|9
622|20190623T162109+0100|746a9271-abde-4bdd-9436-a50471caa5d6|36|8
220|20190623T162109+0100|dce6281a-f0cb-4431-ab96-3a1246dedb75|49|2
148|20190623T162109+0100|8323cab3-6496-4efe-950e-574473b8a09e|71|9
317|20190623T162109+0100|16a45e45-c95d-4046-bd4d-5d23b8bb2b71|44|4
590|20190623T162109+0100|7a32b265-2c62-477c-bded-eb68ba27c33c|95|8
283|20190623T162109+0100|0e56005e-af14-4c86-af2f-f92f52800554|91|4
306|20190623T162109+0100|4e6c1b5b-5084-4838-a363-790d38f19703|78|2
834|20190623T162109+0100|6bdce978-70c9-4ca5-9fc2-d44084da0dc6|13|8
61|20190623T162109+0100|df48f47e-040e-491d-88f0-17eec3349cbc|80|1
418|20190623T162109+0100|57e03420-0a26-4c7a-a96b-d9ec471f2352|20|9
402|20190623T162109+0100|e6e8aa41-e65b-4a34-9dbf-5d896e5af9c2|10|4
287|20190623T162109+0100|6c29bd52-ea8a-46ee-af45-333afd8514fa|2|9
764|20190623T162109+0100|7b6eea82-3f08-4270-b2ef-3de93b9a95e5|34|6
821|20190623T162109+0100|d5c04a86-94a6-4bea-a749-f30e60a07e4f|53|6
660|20190623T162109+0100|0eb376e7-0d75-4e2f-b577-a92f4c58dacf|28|5
996|20190623T162109+0100|c0dc03b6-2a6b-4fc1-8f1f-4c43179879b3|54|9
561|20190623T162109+0100|94a44a45-3f3c-478f-bf63-fba2e4c23ce3|5|6
644|20190623T162109+0100|09687c75-b899-47e7-8a85-57d639b18fb5|85|4
535|20190623T162109+0100|241737ee-39c7-40ec-bfef-27fce3624f05|32|6
950|20190623T162109+0100|3463883b-af2d-404d-866a-3520624ad6e1|16|2
941|20190623T162109+0100|8a46bdba-9ad9-4747-aee7-bba44576f616|45|2
555|20190623T162109+0100|a20a47e1-251e-40db-896f-2f0913471739|90|1
642|20190623T162109+0100|61afed46-50ec-491a-8eaf-8196b18dca50|58|7
582|20190623T162109+0100|fdf50c8e-bad9-4380-9fd5-ba69d64c82ba|7|9
867|20190623T162109+0100|83e93dec-7ddc-468e-9299-b0cd9c21e938|2|7
105|20190623T162109+0100|42a4f1e1-cf06-4363-ab97-e3d14840f982|31|7
709|20190623T162109+0100|1dfcd036-5d18-4951-89f8-2c6be6ff4399|35|9
764|20190623T162109+0100|bcfeb4b0-c040-41f1-ac73-657fe2c539e4|91|8
267|20190623T162109+0100|ec3b1c29-0ce4-47bb-8184-c945f1cb57c1|34|7
481|20190623T162109+0100|e451888a-1ad6-4baf-bd9e-68c3895a699c|24|3
630|20190623T162109+0100|61c702c2-4732-461f-9a2e-64c50f83b0e4|29|3
274|20190623T162109+0100|baa68722-7501-47ce-8c60-d29780246dee|86|8
69|20190623T162109+0100|5c1c2c37-61f2-4cd2-9e68-e9b368d2702b|30|7
118|20190623T162109+0100|7397d407-2a17-4321-b8e6-b809a8757660|50|1
504|20190623T162109+0100|b03f9b99-1b7f-44a2-9e70-cd6a51e196ad|27|8
606|20190623T162109+0100|81b970b7-81bd-4715-9f0a-533b277950cf|84|8
367|20190623T162109+0100|c5d4f1fc-6c91-4be2-8d39-c59888824cc5|39|6
176|20190623T162109+0100|3bbc723e-086a-49b1-9bf2-360b257f8729|45|1
146|20190623T162109+0100|883ffb20-38e4-4379-88b9-28c9c0098a53|64|9
624|20190623T162109+0100|4445ede9-9239-4dc3-8772-4327f96cefdd|49|4
409|20190623T162109+0100|999e60f3-814f-45dc-91be-11e6a36d4e6b|3|6
136|20190623T162109+0100|5abb0dc7-82eb-4826-ae27-8cf03bf7a81f|61|4
891|20190623T162109+0100|bb6ac9b9-384b-49fa-812e-0448fdbf0bd2|92|8
646|20190623T162109+0100|6a575a0c-6cad-4d65-9b66-fee89f06cb76|89|6
137|20190623T162109+0100|213f1c28-104c-48e5-bb8d-6515b0353020|7|8
647|20190623T162109+0100|cc4180bd-6ebe-445b-ac9e-877e060f228f|78|1
494|20190623T162109+0100|5d9b9266-16cc-456b-b937-e692706c5060|27|5
269|20190623T162109+0100|2b741acc-7394-4faa-86d4-529ed7797fe8|61|8
530|20190623T162109+0100|8ed66b39-7af2-4160-8c9e-b2d0738cd6e3|21|3
83|20190623T162109+0100|0e0ff58f-0a87-4797-8b7e-fe410ab51b94|19|9
923|20190623T162109+0100|2fad69ab-c838-4d52-abd6-0229799465fe|39|1
119|20190623T162109+0100|03ca10be-9ce6-4d48-9068-a5cf846960aa|8|9
126|20190623T162109+0100|d0b12f4b-181d-4d5f-89c2-319473248981|78|1
652|20190623T162109+0100|8018c9c4-6402-4ed7-ab27-1b9541de63dc|62|3
692|20190623T162109+0100|403f2bf9-931c-4fa5-935c-ed7f0e9a2ca3|35|4
470|20190623T162109+0100|f1d75107-a6fa-4cb0-813b-2d1ee2dcadc1|62|2
348|20190623T162109+0100|19c10184-2e79-4dfc-8714-e6fe04dd20fb|37|5
771|20190623T162109+0100|6531792e-ed0a-4419-b1dd-e33ee53ca822|19|9
910|20190623T162109+0100|22b71a18-c9db-48d0-8685-3472b3d7869b|29|8
906|20190623T162109+0100|29b46f5d-5e00-4e07-a85d-24a4ba536154|18|4
293|20190623T162109+0100|1ecaba1f-fbe1-40f0-b352-c483c5db3a9f|39|8
593|20190623T162109+0100|216e09af-000f-4377-92e2-16ada71a0952|13|4
707|20190623T162109+0100|b9a24c96-ccc2-4597-a6c6-d708d4bb47f7|47|8
746|20190623T162109+0100|a15d7ac9-ef32-4cb8-b726-cc15aaf45596|29|2
526|20190623T162109+0100|9ed49786-8a1e-4e03-881b-c4b4ca656299|68|5
160|20190623T162109+0100|58ece260-ca8d-414d-ad89-44be77e4f4f6|37|5
604|20190623T162109+0100|b3cbd59c-fc5f-4ae0-84ea-2abc7dd4cdfc|11|3
984|20190623T162109+0100|2b876ed8-75b7-4768-a13d-956a34035731|63|7
621|20190623T162109+0100|6b85eb75-cfdc-40e5-8a0c-7287f7aa82fc|71|9
219|20190623T162109+0100|9e00d1e3-ded6-4326-85ec-e7a57b0e57ee|72|6
485|20190623T162109+0100|2afe6596-b7a0-4cdf-aee2-1517cca1f519|95|9
803|20190623T162109+0100|5eb119b3-6b84-4e6a-8159-a2fe2a596026|47|8
213|20190623T162109+0100|2e817e9c-3d18-4789-8354-c400d51cd8fc|73|3
46|20190623T162109+0100|539db3a5-ba49-4e48-9d2f-8dd193a5c607|74|3
861|20190623T162109+0100|42b8b3ff-793b-41f7-9a88-3332a9e427eb|77|5
486|20190623T162109+0100|4eef63fc-4541-495d-885e-9a244694b146|66|8
169|20190623T162109+0100|5d79cd0b-9e7e-4da8-a51d-9281a75ee4ce|80|5
365|20190623T162109+0100|f19f945b-70f0-4e89-8912-11ffa3a65ab4|88|3
342|20190623T162109+0100|5b03fea6-9deb-40fe-8e6a-c83e37b82987|95|1
417|20190623T162109+0100|eeebd09d-3f06-416c-a0d5-de16f4723802|7|5
561|20190623T162109+0100|9f46de1b-9f54-4dfc-adac-5ba9ef61dd9e|73|4
63|20190623T162109+0100|7c5e988b-5c6c-45a2-8660-4da85ee10963|55|8
592|20190623T162109+0100|25c116ce-3fa8-442e-b55f-8b68ca87b24f|82|2
784|20190623T162109+0100|80a43c82-e0e5-44f0-881e-a386bb42e0b6|38|3
654|20190623T162109+0100|2d896a81-19cf-4ec4-8ab0-5a1eb4819ab8|1|3
93|20190623T162109+0100|891097aa-e26a-4815-aa25-8325e253712a|29|1
610|20190623T162109+0100|de8fc018-030c-4509-844d-5d652026d1ac|10|8
229|20190623T162109+0100|107d6ddf-7ff7-4fa0-8c10-4fdfa24c4318|8|8
960|20190623T162109+0100|82703071-9fc6-4067-a448-df812b67d83b|20|5
743|20190623T162109+0100|b0982a77-c47c-4dad-9a4e-929dbfa0f842|39|8
721|20190623T162109+0100|ba713be3-7af4-42e0-8be5-c1776ce788f4|62|5
830|20190623T162109+0100|f48b1de2-cde1-4a0f-a97f-af7a7a1c2b3b|99|2
56|20190623T162109+0100|f786ac67-6e63-4f92-ac25-cb8035f109e4|33|4
204|20190623T162109+0100|7ffbc71d-ae78-4cc0-8e9a-b12fb8d52813|81|3
701|20190623T162109+0100|cda938d8-f997-4387-9a23-b27f7bafe509|52|3
654|20190623T162109+0100|29b3a200-6182-4cba-b1ec-efce3840b57a|82|3
591|20190623T162109+0100|aa1ba163-f584-4f84-a5cc-c7d3009b8324|32|2
593|20190623T162109+0100|62418677-8f3b-42db-9159-16ba7d122a75|50|3
214|20190623T162109+0100|58cf60a5-fb5f-4c2f-9ff8-541fb58c668c|31|2
686|20190623T162109+0100|ac11376d-18ad-4d21-987c-ecbac4fc93fe|84|8
18|20190623T162109+0100|8990ac31-c734-4a3d-85bc-fadedad0c5e2|31|9
958|20190623T162109+0100|775e2bca-c888-4b2c-b920-2068711faf2f|71|4
31|20190623T162109+0100|8099f730-a621-4841-810c-c2abbde030e1|30|4
947|20190623T162109+0100|c6b640fb-3565-4a43-93b7-fa91e561c0bf|78|5
174|20190623T162109+0100|37246f1c-7917-4734-bbe5-8b1ccedc1f0e|80|7
592|20190623T162109+0100|9b890a7b-6900-40df-87aa-d68d1bd01714|88|8
778|20190623T162109+0100|06394471-fe89-4dc9-ab46-c212725f1446|12|6
167|20190623T162109+0100|5d862631-d7a8-4518-9479-7eaaf93a9827|47|5
779|20190623T162109+0100|b6ea4563-cbbf-4fd6-b441-f8d061f4e393|30|7
829|20190623T162109+0100|7c76d249-abd4-45fb-9c2a-cf38a7e0bcf4|69|8
770|20190623T162109+0100|0fdb794f-62cd-4c8f-b1f4-2fb63dc4d7db|17|6
487|20190623T162109+0100|0d51ef2c-c89d-4a7a-b644-d626da46e58a|40|7
580|20190623T162109+0100|24e90898-bb39-4ea3-bfac-fda10d5ea4cd|81|9
421|20190623T162109+0100|323dfc6b-24ff-4d4f-b37f-395046065cf7|87|6
624|20190623T162109+0100|e888c09c-3961-4fcf-80c3-ab9ffdd61202|91|3
749|20190623T162109+0100|16bf42ea-b132-4d06-b330-2b45b7b10c53|96|2
648|20190623T162109+0100|67451e93-7268-4597-b32a-8cb09d07900d|42|9
355|20190623T162109+0100|ac4250af-73cf-44af-a4fa-9155743921b0|25|4
314|20190623T162109+0100|f634a64b-d227-4c17-a09f-d1c7bc7bf960|1|7
916|20190623T162109+0100|4c81314b-bbc7-4c82-b490-fdbab7ec3158|38|9
223|20190623T162109+0100|94b8b335-6284-49a6-a558-854a1d223a4d|79|8
879|20190623T162109+0100|85999839-14c3-48e5-ae40-6e26b916badc|39|5
125|20190623T162109+0100|574f7785-c864-4de0-a6e5-da2e92b2260a|77|1
670|20190623T162109+0100|2fbb578d-8ebd-465b-a6d9-051e418ddd84|99|3
317|20190623T162109+0100|f742e177-305f-49a8-85e3-3b9fafa99c19|4|1
190|20190623T162109+0100|03931b72-40b2-45f3-93dc-086f28961eba|26|8
975|20190623T162109+0100|86ddfd54-d0f4-47c8-9dba-e91b44e7f53b|35|7
254|20190623T162109+0100|5493fdb4-294a-488e-9123-c1ce0a1e99b8|68|4
410|20190623T162109+0100|f4638fba-02f5-4d8f-8ce3-de365b73afe9|19|9
634|20190623T162109+0100|ca1a9174-005d-490f-94cc-f27eab6de455|51|4
924|20190623T162109+0100|0f7c9623-30fe-4ed9-8e9b-ce998587e637|74|7
197|20190623T162109+0100|eb8b89e7-8973-40c3-8b34-4c0c6cc7fa7d|15|6
715|20190623T162109+0100|3590d8ae-cf4e-4d2f-8e1f-8eb5d559331e|27|9
397|20190623T162109+0100|679f9584-4d63-446d-bd8e-7c1c59eb81fa|15|6
543|20190623T162109+0100|b7de6eee-94ff-423f-b8f3-2574f463172c|28|9
621|20190623T162109+0100|530bbb44-78b2-4ef2-ab47-e775e841a63e|48|5
77|20190623T162109+0100|2842ba9c-5229-4c1f-8011-00662beaefe3|35|8
571|20190623T162109+0100|21a6bb91-d63f-4679-b50d-7ca76a70d2f5|36|4
49|20190623T162109+0100|733822b7-274f-424b-8185-341b75c6adb6|22|4
506|20190623T162109+0100|1122ae06-2349-4a9c-98d0-b527fe3de880|26|2
500|20190623T162109+0100|ae75239d-38e7-4cf3-90db-8d66989d72f3|74|1
786|20190623T162109+0100|822a2aa1-c482-4dcd-9290-13ac35f16f9d|37|6
82|20190623T162109+0100|4cde59f7-b06b-4d6d-b868-9f307c1bb650|55|6
773|20190623T162109+0100|b3a8c3c1-68d1-4f5e-b11d-18ad72f42d6c|36|7
838|20190623T162109+0100|e457d101-62bc-4f44-af7d-3b95abd9b385|72|8
545|20190623T162109+0100|9ad0f87f-3f68-41e5-9947-9fc90707eae2|21|2
451|20190623T162109+0100|86fd9303-3e13-42fb-aff0-3be0249ccf1c|75|1
791|20190623T162109+0100|93348331-f183-4924-b953-67d58295ba36|33|9
217|20190623T162109+0100|e38fad53-d892-4568-bab6-b03172c10134|30|8
415|20190623T162109+0100|17409dab-7dad-4524-9c39-0a8e0bdbd832|75|3
691|20190623T162109+0100|ca0f422c-c50b-4742-93e9-d28a29fd0d7c|97|6
797|20190623T162109+0100|d48c916e-46a2-4447-9ef2-22baa9916cb5|47|4
430|20190623T162109+0100|ab66a7e5-012b-491b-be82-39677e6fcbbe|73|1
420|20190623T162109+0100|63ee78e8-c81a-4996-8597-5073cf3530f0|60|1
509|20190623T162109+0100|f0c123bd-e0f3-4597-ae5e-3447c99b8ba5|81|3
848|20190623T162109+0100|34925a86-956b-497c-a357-3d6bc3491737|70|1
230|20190623T162109+0100|2b581f4a-f7bc-492b-9353-0f616743e62b|75|2
168|20190623T162109+0100|f644a5b2-9902-4c06-87a6-fcbb5dd89af9|76|3
293|20190623T162109+0100|fc12c077-a71f-4081-9efe-5562efe8f660|62|6
562|20190623T162109+0100|afe7200f-c0d0-4038-97a1-6190ed9ea117|98|5
973|20190623T162109+0100|6751741b-5dee-4ae3-ba96-a5955dd14d14|27|3
972|20190623T162109+0100|4191fc02-28e6-4dfe-a717-51fba1a540bd|89|4
416|20190623T162109+0100|fae0613b-c60f-491f-9367-cba9a9f49d2f|67|5
127|20190623T162109+0100|62d08a17-b5bb-4b80-84cb-99c03a18b643|77|5
504|20190623T162109+0100|cabf831b-5d62-4a7d-81bf-b336baa94f54|69|4
562|20190623T162109+0100|25c531b8-88dc-4e14-8a03-5e5506b8f35d|62|9
142|20190623T162109+0100|4f764a28-b2a7-4749-b8b4-d7da920af63f|45|5
978|20190623T162109+0100|a7d0dd5b-c364-419b-a4bb-000fbecef43a|18|6
767|20190623T162109+0100|cc2b2b73-73f7-41e7-9579-9390dae9499e|39|4
488|20190623T162109+0100|3bc6f85c-1175-4dc8-9072-590c21e56608|88|3
473|20190623T162109+0100|a88046cb-6dfb-4570-9622-2cb11bd4a61c|25|9
938|20190623T162109+0100|612a31f1-e892-49ea-836a-f4fd6d26acd5|31|9
570|20190623T162109+0100|702fa900-3f4b-4196-bdc2-70d01ffe2f0c|18|3
809|20190623T162109+0100|296ee61b-9a8d-433e-ba78-8b25a1f1a8fd|49|4
156|20190623T162109+0100|df26df5b-a028-464f-861a-7ee6a324d1f4|83|5
897|20190623T162109+0100|d1c1b519-abe9-42de-9380-6f667d6a2794|51|6
55|20190623T162109+0100|09e6898a-66b5-4a2c-896a-8e9445cf6abd|58|8
817|20190623T162109+0100|78adc6ed-41c9-47d7-b005-a2d518d0dfea|98|8
451|20190623T162109+0100|8e438f56-7a29-46da-a82e-12c1a1e2755c|26|8
453|20190623T162109+0100|62b675eb-bcfc-43bd-8ae3-8487531eac5e|5|6
280|20190623T162109+0100|26a5a1df-718e-4fe8-a4b6-27a179ac220c|13|9
211|20190623T162109+0100|3e9e7c21-edbb-499c-8429-5f694d2482de|30|1
535|20190623T162109+0100|f41f5fc0-2605-45aa-aa65-d33673e1652b|79|4
359|20190623T162109+0100|05e5e821-9822-4982-ae13-114abae325f5|3|3
201|20190623T162109+0100|a70fdf09-e52c-4b0e-9efd-182f4861a249|14|7
983|20190623T162109+0100|81a663cf-3821-46b6-8a67-c0304311ec2b|28|2
256|20190623T162109+0100|33d5d0c9-133e-4b21-8dff-c48672ed29e0|10|3
